length,gravity,period
5.512991716233108,14.283835246993757,3.897956217061042
5.18548996671292,18.68267018930962,3.3175599832710523
2.384893333833883,10.278546054093898,3.002068446361371
0.7187789690542306,15.81494552404798,1.3416730044409193
4.950661778724493,21.78997467961191,2.9988717200739843
8.619594937430108,9.794323685810342,5.8810486329283025
1.2513617929928613,19.107271720069324,1.6037267494225285
3.475371947061833,6.058650274825439,4.759590454681339
7.783948412422328,6.441923148532534,6.903281967890937
6.203787239700603,12.785963523717829,4.371341864225609
8.645625866504654,24.188938381862176,3.7800276931877868
8.435977805610328,24.267458613579617,3.701180563919623
2.014994960276378,18.755576404585547,2.0508833765136356
3.9939746341425546,20.445528681330646,2.7748156073059373
9.79875426407025,16.183519084916078,4.885006961650921
8.553865866055867,6.7277745856389,7.081126050883274
5.436018694111242,21.849629754773012,3.155025459016446
3.5310367029138456,13.519021862990995,3.2098822739670156
4.6908903649996665,4.189838634976794,6.647927764883686
4.068290822215115,24.625610574959573,2.553824294077219
5.906181632881393,23.913521546852678,3.1356615953420697
9.486963346994749,8.082392808476143,6.806083296580466
9.571116848728746,10.786589911398496,5.920867276174735
5.253128724973041,18.84443333556728,3.325646014009189
4.47622464087869,24.090910651190217,2.7129217847455744
2.186475119621837,23.99655405120337,1.9094862036101943
7.88819204725306,10.498792294399223,5.451820937201317
2.7080513749680355,14.82112855533496,2.6805876481136823
4.74443756330355,5.46474583068191,5.823962268145001
3.4546633494944583,15.601965887175083,2.961776204240222
4.834550331259516,8.62399313275439,4.677455970863778
1.590458387912355,21.590995777287358,1.7057678487756918
9.780702343139122,3.5786497019771266,10.393894975068937
7.6615632387859405,19.392891919360192,3.96333740525845
3.9926674834906564,19.139081804050512,2.8491847454673116
2.6679930012815856,10.66781780442036,3.1474912925990832
1.6851379673079965,24.691186092081857,1.6336152674365108
7.134583120388316,2.568632719382278,10.473687693693847
0.6961663109025149,11.137485619137216,1.5608635673754805
4.710633639773673,21.18646418481251,2.962630654156232
6.547849227604015,7.985627653425419,5.702830166586563
2.881273122113771,16.07421137807707,2.6652943186716183
4.273580413900789,21.555503010969687,2.7958746327237916
7.715807958795561,24.753457995635234,3.5029495105342856
5.27369071454654,8.04229002709214,5.094653928039454
6.018207750171913,3.365432505930767,8.406444012278014
8.08714612875349,22.638621138570436,3.7603809204300784
2.1945090538288734,16.58458570950485,2.2861966293492353
9.1762825362771,24.628048000070994,3.8462730801325065
9.681852396153413,12.06014507143706,5.6483578231607465
1.1696097561819427,2.5919914392294396,4.209183870887213
5.976336075499258,8.282273307845047,5.3352195949567385
7.835504531374412,9.475541650209992,5.718196831503266
5.135248135309514,8.307585878582014,4.958960550519033
8.795188673007605,20.281348510447938,4.134525669677543
2.8752958593344653,15.605344278436512,2.6949540365760796
7.2434506520890505,16.846515967097858,4.131852053074369
5.513013091171029,5.02311619351232,6.583049188266847
2.1369105870268847,18.286402358714664,2.141136350254231
9.17747375076867,22.275515507735165,4.029002356191837
5.210125851913763,18.888451874823062,3.285685267840647
4.832582594257346,14.904579839619085,3.5694404300339846
1.9806422810506492,10.187403449469038,2.777038062447968
1.2362045467472742,7.9793187152064275,2.478784572072804
8.223446334376856,22.01962750632332,3.8538775545352064
2.1362629645050877,8.16875354700541,3.1989979636971277
2.3868815330162096,23.156917162814693,2.0032663163088853
7.350513392596115,20.18462485619694,3.780013675549491
7.089529380591529,2.5369856646115285,10.496541749257206
2.4051953802648445,23.634054096461682,2.003205676053613
2.2631271863495015,2.1789338205685245,6.411536155256672
5.622364786611569,6.808620908162401,5.722212640108605
8.463246389266995,6.108598968582931,7.395073174821936
5.72750949313403,8.499834897941605,5.159051973398385
1.3727865422343688,9.094475982928804,2.4568349993225724
0.9329721837838947,12.81965209058853,1.690304511520406
3.4980330819964376,18.937439810668955,2.6988877669909503
9.296495077878745,14.868347347239649,4.969097498333343
9.606495092285424,13.916890141287357,5.231795243090887
2.8621251560157006,24.117524773315775,2.1701352209601965
4.983142948218479,4.792942431669005,6.4101605802483865
7.6262105493911,2.77898813815305,10.408134311244188
6.395329289831856,11.736320922207065,4.633907638924247
8.992316032297804,23.936780954663902,3.8594001788125234
7.194507696118348,13.85323760824658,4.537189147001242
3.1419498397636105,11.815499225108256,3.2485865578528
6.708047733590561,14.203689990411984,4.310004162686044
6.2644660449586205,8.74240752966839,5.312747097342995
9.887289449495988,24.877920562651163,3.9553628100439737
7.494458313155853,22.924833212546066,3.5833705578486588
1.7023854924903832,19.688185921446784,1.8577247161746717
1.3706112098665717,13.644642978149916,1.9927335388157894
2.57216798845426,4.044328840157112,5.010419029645283
5.503918083745813,11.866531846176521,4.280558824509805
1.6318444704182258,15.352915738044501,2.043514967470994
6.317489158131691,20.272202304245422,3.5384849924412918
2.07374060621535,5.760500638716625,3.780032845314059
4.37206159025321,6.854680062970724,5.013383134320963
2.1855554847520287,14.20454339491688,2.456250493757357
8.033614549061056,19.45810828095415,4.055576404464725
8.9527390580622,3.792794088189135,9.637472109016608
6.278524432850746,5.010395744119314,7.037735349248354
5.902193170053832,24.758760238650204,3.0734081393634485
2.025086489104522,18.299231143037723,2.0995068674426602
7.017945887295185,22.660996792182853,3.4824706043474114
5.758670239575282,2.3610689669020273,9.809928104724644
5.095418832826662,18.84256952749572,3.2658809992717677
1.215153659789937,15.979177294848508,1.7205284202596811
5.648452631352257,8.495035329252664,5.117703052068262
1.8923873927776342,13.476995139247911,2.3579121899991566
5.698566442269725,19.116255143971735,3.421606250270607
4.606983848187536,20.55386452839967,2.983140488102828
1.6671770614240846,21.245826600944156,1.767875605060098
7.212592868035663,21.688244333164285,3.6203267953233653
1.7058927313759213,24.76965966348893,1.6502984313785287
4.507433054361856,24.598849790725048,2.6798773786127343
6.6081030635165465,16.021936141710103,4.029177401970114
6.956355679363499,18.652394431612766,3.82764700589553
4.380530961149583,5.574444601433015,5.568698269703904
3.1367979370466728,24.727941535291645,2.2426558102071117
2.0410058905881,22.222758692883147,1.908080428507948
8.388598470207377,9.576681323367396,5.875619136517492
9.19931587061833,7.312818294682632,7.060405604512373
9.810223398298707,7.588143509290873,7.137658863215951
1.8515514675609992,16.10741665812467,2.1478710399212226
1.6612276218183561,13.705106704557691,2.193125327521525
6.502660138390053,5.808217172718568,6.6618984266169745
1.56324310559943,5.805838203125658,3.2601906328340404
7.084669779980561,14.791454073934998,4.3495347777459
6.1544861374786635,24.94795418146688,3.1118033277059447
3.5574836813003814,17.238622510666488,2.839573277922519
7.3417651615996355,6.834934417838233,6.507469879625239
3.157154644112382,4.2404757603986,5.4186553111475115
8.791440172047476,8.040453167126564,6.550715704626139
3.5382531398294144,9.50178264320026,3.8254730712744043
7.5242016332535355,13.235790393720466,4.739693475646393
2.5436777148012655,16.965253047392363,2.4291015417150055
8.06669342174591,23.37694420178903,3.690594477289597
9.703142724262934,17.075426658716957,4.721463875388436
1.736173090240441,12.87788910410089,2.3155357154434606
6.364455805211274,3.9259907086104153,8.000908888743487
5.197494353805923,4.002567515048876,7.166082310655786
9.183906089268353,24.936905039066737,3.8104818138846457
0.7694132668678619,23.458398154638694,1.1402073704227103
6.474339184677274,11.761681056750401,4.653316664976143
6.093572146005619,17.238422369276407,3.7410540300846047
6.212388405065822,11.571515867019416,4.62693307208851
5.253175287425934,16.665811772158474,3.547746540366954
7.93085760097635,3.1039978152687615,10.043616349517723
8.938653222997251,22.774251757397103,3.934646663041104
5.478879534248951,24.520802800826754,2.9516576346736754
9.44585445838921,5.137332986294958,8.51041398187305
7.677483861157527,24.65253825816602,3.5196482482617184
9.702861657502455,6.832514472582289,7.488184514389758
3.6317301253158307,14.190572530104436,3.179555254592662
3.4348874324244636,18.324565489014695,2.7305958353346904
3.14650569502662,4.7338309654337865,5.105517500204518
9.728676860950982,10.743265448223346,5.97203542550062
1.2813806468980022,7.054580644474111,2.6718682369519025
2.824194458334523,5.790116513959665,4.376858993445697
9.460404895237545,13.58586350095615,5.2391463660462785
5.077064353374171,10.48758768977045,4.369061122584276
2.7959178383334344,11.809799045849452,3.0484748052767037
2.65991348134165,4.688507508929845,4.735486722475523
2.527942419529345,13.944235122453822,2.6831506402622587
8.551665404915902,23.602813984854052,3.771453978783008
4.751057401753009,5.265103879077115,5.987560144802564
0.6250689281927464,14.794404957868789,1.2897930970219882
5.393384704913331,9.078441427345961,4.8399121188750875
1.6877483900572083,6.918483364639376,3.094403649972955
5.776443327114621,6.544488527436217,5.878233972960548
6.434908276358181,22.935203797873466,3.323295928970494
0.5395691915201453,4.55922874143913,2.16236399492972
3.378665239318709,19.96283080932717,2.5868473112418084
8.137394447556217,21.30487301862623,3.8896601495775545
2.4288759027710425,5.869777242810352,4.039404468168504
1.8716258082363932,5.869151174442067,3.549847280157219
6.041615994552308,3.7699310291205212,7.964090516731931
5.32671818932494,11.909738929541364,4.190793595875049
6.45532449256788,10.641907894017125,4.8878430128247015
2.9535829376469946,7.111126136352092,4.058304702139398
2.043931025790358,16.748141630509608,2.185118001863401
6.144186620796419,22.378914845990344,3.287501449039393
3.688910399153345,17.961843668709584,2.860309825566186
5.998046884204959,22.002920263353715,3.275201324638345
0.988138787615235,23.71895263220893,1.2844642720227253
9.206478701037256,18.877889685969848,4.384588401875521
4.105940133109606,12.561989417211652,3.6136335102918684
6.687757668431084,14.538098650853183,4.249880787236988
2.065341955674098,24.430048386177244,1.832169279977206
8.011843823332446,14.028991950177332,4.765001070290143
4.816511243849976,13.309143750860407,3.76942636241013
2.7519801422968713,5.624945380412159,4.3910845018495595
1.6259945385221504,13.972056721335615,2.148409664687347
5.827459633167727,8.191080597677493,5.302478024616938
1.5452128116192743,6.3631795530479245,3.0892752416096574
2.4438287368647917,16.077808532533982,2.4390407412037978
4.063875529081725,19.90419740038217,2.8280935178115834
3.978805297680867,12.559904087315095,3.543548280188136
2.2602057940004716,6.244675315658046,3.773067387884856
9.762070682852567,23.09538800632671,4.093503789985779
5.623150522412599,18.945332418693734,3.426307093369254
0.9152002248669409,13.643682714463404,1.6345394656738856
4.645723698460478,13.43497561287064,3.7049362636995786
2.838634086695453,2.3712696940739733,6.860168036552349
7.378244910966436,5.525868293161621,7.26484847920387
4.098945416170952,11.137766831422713,3.8035283291595863
4.7264595106252205,23.752909416993827,2.799116359270572
1.1213383498889251,22.419031077303416,1.4044957252829322
3.977667064847095,20.239692747011514,2.7808652917646826
1.8703511242638073,18.05527926839082,2.0261265765403054
6.097753281455641,21.15104412952199,3.363165276078998
2.489302648689661,16.3739911067652,2.4535201173175647
6.312853064265103,21.530725821741274,3.4203421786188737
6.830701569735236,12.187298826869844,4.709423613363598
3.533590577017106,17.322016996541336,2.8392680695015655
5.961414071851901,2.9634334573985015,8.92794443413421
3.2153186937701292,12.835787438623528,3.1541104066589396
1.8174034569402773,15.299575513954975,2.1764356911822844
8.579632538194604,9.428498493255148,5.992619197209003
8.113532283329306,3.1917270490919245,10.018221725003679
2.525880937870352,16.51537995319234,2.457912587116058
2.626993549024943,18.304453603016267,2.3771017114453032
5.43781260527388,4.549599974746224,6.863199380764377
9.557106124686864,13.51141110030877,5.288162209971319
4.328005610260361,8.635875621519238,4.445136856795181
3.7583339937478657,14.17173344210363,3.238057123850224
1.9393002688926395,13.808195436190328,2.3554663170731307
5.581456550355112,24.675241077082102,2.9937292846071077
7.802534568952037,10.050220202712715,5.5110849185346416
7.112957684474303,21.37415547001882,3.639017932691079
8.69949653650856,7.983170764674889,6.561023451208096
9.032689820882679,12.208506263562569,5.39244300978198
3.994843626804932,22.093154593314797,2.660199326958881
3.171830609850747,15.320682830120521,2.8619463645442123
8.840264347838653,4.266343748440851,9.053278537957471
4.034184430361188,20.217775500567956,2.808469627189101
3.7907049775178607,15.88643832111575,3.068551439389642
2.2919266907865934,11.067163084717219,2.870380427178853
3.502209160051986,14.150088269129837,3.1274821677613636
8.165058149318368,12.238551291547726,5.126769509550079
7.974072982518527,8.873646969488183,5.965551733090311
6.755910671069965,17.069044858261194,3.9470268304016587
8.790322375429355,3.8605024214777397,9.489766216486416
8.225562396732109,19.302651302605245,4.101128534981588
4.780207987499644,22.80909166577046,2.870313745636071
8.141163665111993,2.450028860678997,11.453186816449271
4.989416984636955,12.072707667680739,4.052378588808392
6.283854491489088,21.768099940714784,3.393419176648822
9.517351531937297,22.062672747085667,4.138467781365406
7.643023573210288,9.620420919751089,5.583298273683462
9.143849535545781,19.285383878055406,4.335662318250243
6.456795344052109,24.005059509761928,3.245734906457351
2.3502280724559115,11.885682106377633,2.7691645161486917
6.574387299134601,17.18562358128913,3.8926832980730848
1.7626385015129846,16.529890246776013,2.067358209528052
9.273437111493621,6.6950789682398275,7.39816650003064
6.895478105893212,17.5457427577579,3.933565071485403
2.5329664355581896,14.055068854754648,2.6523362438450557
9.374449497497544,5.432671758849429,8.252480153556574
9.027786877494298,6.754516145119956,7.250847756655043
5.409132503144204,2.5612685240278266,9.128737258232615
8.796865387614016,15.010840924266022,4.806402220397863
1.722770493333475,13.996500876274826,2.1974881629548437
2.203256932142036,22.946496631198904,1.9427834889812612
5.155437058899664,11.308132456065229,4.252106946590512
9.374277656797062,4.078935490634306,9.515595530010303
0.8886609261103251,9.18249422882679,1.9735677475277946
0.6733839196909956,19.830488397280764,1.1539414577293714
1.451326721874326,4.533540616479914,3.5615560716916264
5.643303508879825,12.859727533744078,4.155786407640849
5.513597724168205,21.411146776685854,3.187462721807875
6.431506530281568,4.720002476060091,7.33512124688838
9.333316777010284,11.620550332271884,5.618127182226402
5.213889814788911,19.324373971612797,3.2637396788978372
3.7403683248821133,18.522706179885308,2.821082303417079
1.4016071216944568,6.2093581372968725,2.9767309166802556
4.352801330099077,15.590894557751323,3.32588349274881
7.731603765769158,24.893313035289623,3.515800945095012
7.937396279836868,16.658429999637193,4.33767698954472
1.3713734310366645,10.164905629129702,2.314905115427543
8.690995792320804,5.030475758960689,8.258798599533435
7.248559344583709,7.104513180697089,6.334794544169387
7.286337016371092,18.764576247216205,3.9037879119969525
7.614694549076353,5.045481605747399,7.706693825918375
1.4110935858818239,13.973997382317181,1.9853058663155931
2.1620521643991233,20.885622159041034,2.0063670480344573
7.0624705437359525,13.670053243131882,4.519594418199554
0.6973938678500979,21.410525494831948,1.1315439803767828
5.923330479379755,6.352531442973706,6.067460912567778
4.150067641755057,9.367519098482653,4.191766443593178
4.545401719284983,7.911931863101918,4.757093243311689
2.791200007764446,9.903157845014618,3.3309560226107044
0.9070254117850209,11.994900294522383,1.7222251190977413
6.39682302809577,6.491942531926445,6.232042743569276
1.5426418516105311,22.580082428773576,1.6456845603876438
7.35205388947573,23.80176334653111,3.489990244705186
0.9504114634929346,8.132291708380865,2.137060597033822
3.0232901786890016,19.57287477723757,2.470305612386372
2.0187778760827957,13.265274938432011,2.4391968399726283
8.365674422561094,21.389390737353814,3.922416476092697
8.164754230353756,14.49249724387716,4.714921344642596
8.011547195835131,10.858434554953508,5.386567486722146
9.077642094626496,4.113785815615018,9.357200141891678
6.566105129596634,19.534831888188616,3.6345974429018253
3.8617253732311307,2.908057848723673,7.237126729278941
3.2477268706390325,17.376479107891498,2.7310989059702706
1.8602193606636197,16.531997574783016,2.0988758847180073
6.947365737398586,11.31250334274793,4.931520874208593
6.650983922551115,16.426786599278365,3.993419272032361
7.057200612070134,10.033104857253972,5.27320547884392
2.5802000834497623,12.57026150294854,2.845425933444724
4.0378394432482,12.293969177272825,3.6154427481786837
8.324501367704626,12.680844898343857,5.073938863427876
8.049548649565141,7.371661525536409,6.553472506719681
8.506608083417946,23.22877530778513,3.785695532304191
7.74658448154398,9.72018689266363,5.630712322867813
4.585366779691845,11.441573340346325,3.960724320324078
6.315374663539686,19.62900295276858,3.552716228130425
3.5819315175136137,2.8061826551099704,7.112610823327151
7.627133522679399,13.611023128962083,4.703757490246593
3.0831406570254973,3.204322940629345,6.145711235017083
3.6342659971507034,9.548928807369885,3.8886509947610532
9.725068241715368,12.472374435890746,5.5505646069936185
1.1031861887318288,20.780718823688247,1.4414034097773405
5.000823373640447,17.865194558648998,3.322939593508469
7.505806893478039,10.849620557000232,5.234131287826497
9.379568437200017,5.127773341416658,8.492252581945667
4.986532662467995,23.0339920230412,2.934791274445454
5.012655647454253,13.294996003338055,3.8676423917952882
2.2038473447081337,15.624488095242574,2.3602422567192174
1.14489864258943,10.589422749556126,2.0790525736551144
0.9920134945618904,12.66785116861568,1.758529456242036
4.712866151782067,14.072965007497864,3.625079934840546
8.096879529627714,21.43994767919986,3.8617193483169374
9.055156255502986,21.087437424035283,4.109481664005823
2.6852125721663005,6.432594060547481,4.0577175907653
9.977972770657761,15.6219739312602,5.023130764460678
7.804999970004069,8.783522779775069,5.913564778574308
2.2960165575949496,21.87425632684403,2.0363740074962804
9.490307083858445,6.554162405750965,7.570646103869745
9.791280400443428,6.914669393991076,7.486658722029642
0.7870267776860992,10.147834372683533,1.7657468026169372
7.730892645435188,3.8757628532372137,8.878221344292102
1.777533039109547,20.540490653972963,1.8364149598732975
2.3539840992665706,20.760352853321624,2.1209548318298057
7.850031606607821,21.2735275150782,3.8215975295482876
8.428516815889363,15.014559729915506,4.705653120596472
4.868918992883369,18.76374708748886,3.2075206311340327
9.623353833144447,15.098691646906635,5.012756938081411
7.427717846601109,14.918543451353026,4.405750553157335
2.3678814773446146,5.873281529392424,3.9917273810070872
3.588924833852586,17.49426301203298,2.843093954126899
0.5062420118542839,19.855326055177752,1.0061437134369677
8.305530741569164,18.190298774870254,4.232582806096687
6.678574009013469,6.722302343991689,6.244607080362145
3.957087318333676,9.510578994443927,4.062853078646025
6.171597611092193,5.520204693450089,6.655092114989735
6.549588272290742,23.691007106374578,3.2934960076563904
3.6055624950195124,5.968602060309058,4.890330348866654
6.868076743968707,21.640533564795838,3.5375925567057145
6.038784520565539,24.659767801737072,3.11428765270203
9.941778735342918,11.031897525367688,5.960385932109329
5.870103818087544,17.377183723330848,3.6710703395256834
3.5194510255539537,3.437247712646288,6.376494788709655
7.3207273214364434,18.33057506949067,3.9904826141356207
6.716891653022918,14.059521833164533,4.3255636961173165
2.6403031235999204,12.211381460924228,2.923680180374605
6.8597796414575525,15.59835121695802,4.153612314668962
8.351611231213226,24.012924184062115,3.699063999471284
3.528254605166016,15.269830879882756,3.0192870605747304
8.108424701281194,12.055495022709234,5.171073670324806
8.90398887200552,17.65697600999175,4.45282415296283
3.194426958963301,6.263393785094289,4.487730095564343
3.2359288036005713,5.0005319309928735,5.0332774517668675
2.0768320385640564,19.067825573817203,2.0834574195719746
6.705110066258035,8.819582085716908,5.473505183592758
4.369681028612819,11.432045706363361,3.8801042348629644
1.1798595746334675,10.697635507537298,2.0941879448202503
6.7002942075707566,24.613964727896015,3.2743637539574064
1.0439202464662707,9.185111601702715,2.1238951993301503
3.6220018740287596,10.875372964107529,3.62458454073896
9.751949398635565,8.848049080021006,6.590283406098815
1.5482390218833908,5.082085362808137,3.468857397146134
8.106494532203355,14.350235775923526,4.736836500691054
3.600378130942339,7.989414956525594,4.239074448814007
8.564025039547904,23.275934872450875,3.7985212465139515
7.517574795058511,22.280985925251915,3.646488368074811
1.2403631406132376,8.814407403652766,2.3601414929497264
5.495955149808756,4.4421795064892065,6.979994311153719
1.7343044737922482,14.67932954309481,2.156162442604481
7.480290252001825,13.00999886147498,4.770052440750602
4.492043271249495,15.858276273715521,3.329858002695316
4.807957754541357,15.279879402136473,3.5389249215818173
4.916528531448848,20.337179787205184,3.0695294482866373
3.1423386989320026,17.36512719979162,2.671849296948863
5.615660603144162,18.7490116684851,3.4461939886958324
9.66225753184408,20.719630811638265,4.296751814071303
9.38635476465325,5.3930826004012395,8.297279933883344
5.8462164096375595,18.14895165987725,3.5680863959080678
2.9509918181506127,20.990311580754465,2.339899687944623
3.463992437735505,12.611426089795836,3.2838084990682086
9.415324986614905,19.05302906800085,4.405146275980297
5.579815168724224,12.768966676303794,4.156696304308015
0.9810761491579001,15.038322281375411,1.6081067636441482
5.569970940173255,18.872613967944353,3.4079900678927766
1.2762944200940034,5.66516573019704,2.990798595827752
5.385815858411434,22.17615544968155,3.0832102942242763
5.4431105607976935,6.4976479210530576,5.741803890334678
5.148067274219445,7.812689378991349,5.100508787718518
6.650829837197854,2.434615105392741,10.390581199639099
3.167339825596957,18.268692345419158,2.620400768946212
6.3953665997914095,19.016879520965926,3.6453072178056103
1.6291089990391485,15.625115760118966,2.0258659218691135
6.272980747120729,18.476293881437268,3.66232086933372
8.146037650686788,11.848801591171647,5.213009706853383
4.054961832777293,20.386101693141445,2.8102118558974887
6.536401284644386,20.7039412686922,3.506562321995236
6.982685820169178,20.361103073805946,3.6792054417459212
7.300090311706987,3.7310214858083346,8.792247475682526
6.172834224100388,24.857368052049686,3.121643092346413
6.420124767851413,2.1137243375401362,10.963459052169364
1.9711335442575222,12.999818384631672,2.443655911119687
5.044280015729032,13.510192534749544,3.8396199771723687
8.396035510900232,20.543318847634666,4.019915243710317
9.098857847727231,24.10645788158796,3.876644396321377
4.866384358926402,12.505361056230717,3.920345626479306
7.422273893255421,16.922730663751775,4.1751727203593365
1.3855064551052934,17.06345324685204,1.7906937216719014
2.739998345667082,18.51907702603313,2.43007726359753
5.815484709100247,19.051194275736623,3.4586008559049253
6.6248729662221475,15.149382903497589,4.158476386046418
5.428808122323771,18.883198292736054,3.3800961296099272
5.726331293722601,4.338501036581987,7.219032201067964
5.587080377298092,14.960382343757143,3.838787769183926
3.4322762649391487,18.43251786784845,2.7187564394495833
9.07952450522728,7.3479336076319,6.995180555127204
6.559324990365846,10.052202007767313,5.081831095229356
2.082503915258056,11.711298240008942,2.6544624514116926
8.775453753331382,12.873127306432663,5.183617507981141
3.38591051248828,11.910207568919041,3.350241408005939
5.931755950623699,7.659874896748007,5.52647677720639
9.226152173792231,13.87655519870221,5.114489488740318
4.315751931362983,2.0466359053330128,9.09432971648917
7.730403589213685,12.230048682715756,4.994367524674214
5.209856857701663,7.382206495748913,5.275275853351031
3.8577389092550676,13.418812476720987,3.3538006230148114
9.66349469987739,15.604656813150866,4.936532088850302
6.395932732080196,21.586616198517113,3.409737763124949
2.5207467666507544,23.654603529579344,2.053414328817935
1.466075392725941,18.706632738343085,1.7765919467957978
6.116304144445321,24.174309420065743,3.1650595450977215
4.022518020822699,9.484266871533848,4.094237366907383
8.474369118689015,16.07856310668716,4.561937087125167
9.13081909597662,4.983899088412802,8.526350269748097
1.4396723690165028,24.041174020399136,1.5305951737647114
9.325855585964534,14.657275034052596,5.015388438701123
7.570513354085872,22.636793666106442,3.6168184775547867
1.7461587572762363,6.151030910219036,3.331529789263746
2.5018223756618996,17.76263835404813,2.3493374210959415
6.976272676991029,11.492591395941739,4.906246820592178
2.8122393133531123,16.851000710900852,2.585415015509839
6.002949504680487,5.755885061346404,6.423704250910515
8.737747213082466,2.6626382746973505,11.373856030134993
1.5684220437571903,3.530524672164557,4.174890465918999
0.6464740103193657,15.791270543676628,1.2709663521088554
5.1612442755890795,24.486184865171246,2.8852914476319507
3.7363938416314877,17.588143827607592,2.8951450278622244
3.7342703900170373,15.64332496406906,3.062164969337658
3.047232340932432,17.897575617714672,2.592915700283849
4.0522367204619485,13.016900176591966,3.5200725489823697
5.430055575558636,2.867116272397065,8.65926366967558
7.421618649958352,23.319477490553382,3.543815249069459
3.490300687414452,23.007932883994552,2.4317350717028066
